dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),dropout,learn_rate,num_layers,num_neurons,num_topics,optimizer,WordEmbeddingsInvertedRBOCentroid(not optimized)
dataset_name,RF,LCB,158,19.016275644302368,0.18714090589895127,0.19221687042120936,0.02140133507262565,0.3217235989818827,0.09098227789156714,1,500,57,adam,0.7596980214272041
dataset_name,RF,LCB,159,28.18528652191162,0.21055762933485445,0.21161584002837633,0.00312816825843585,0.8606338293654481,0.08553042431776942,1,500,71,msprop,0.7595435017388267
dataset_name,RF,LCB,160,23.001376390457153,0.1846061834840788,0.18101523602970357,0.008030656823848552,0.5250351783557182,0.08858833030369054,2,1000,63,msprop,0.7599891673398631
dataset_name,RF,LCB,161,27.96765637397766,0.2162911420497771,0.21208174323992823,0.009412605061228863,0.5256998570906275,0.06006860435340493,1,1000,70,msprop,0.7609881175797208
dataset_name,RF,LCB,162,41.82584810256958,0.21134734925063986,0.20451237185103022,0.015385652846021237,0.5248928697756184,0.09718576873081655,1,500,87,msprop,0.7604301292216693
dataset_name,RF,LCB,163,17.654512405395508,0.22229017243483606,0.21789180550750145,0.014734137197590856,0.5259650819599334,0.07834671426994139,2,1000,54,adam,0.7617910121896262
dataset_name,RF,LCB,164,17.47985339164734,0.23648689961765607,0.23903219879583074,0.008558696464760283,0.5223607759298848,0.08062106502109935,1,500,54,adam,0.7594562166804917
dataset_name,RF,LCB,165,27.06497287750244,0.20325920737162817,0.2088368994005415,0.01711130999316551,0.4784657735936909,0.08421007545993474,1,500,68,adam,0.7598331432456238
dataset_name,RF,LCB,166,17.33489489555359,0.22756142038018434,0.22324396047372982,0.008307604744522412,0.5115590524224013,0.07077413340677167,1,500,54,adam,0.7593357253026375
dataset_name,RF,LCB,167,17.584792137145996,0.216405307781157,0.2205176842824386,0.00761508674954304,0.3825858653466128,0.06784280423126295,1,500,54,msprop,0.7602728489266781
dataset_name,RF,LCB,168,16.839147567749023,0.2193843550167357,0.22025187971033397,0.010491839079526064,0.39987962460588145,0.07808090575363859,2,500,53,adam,0.7600551550545104
dataset_name,RF,LCB,169,17.873127460479736,0.21590277063963795,0.21350362121371766,0.02281351133243309,0.5253265514386392,0.04954877121996347,1,500,54,adam,0.7611895770496007
dataset_name,RF,LCB,170,17.97641634941101,0.20593408491990803,0.21397967490434985,0.026687836464310704,0.5138820934552041,0.08750624507477775,1,500,55,adam,0.7600097282083343
dataset_name,RF,LCB,171,16.97904348373413,0.22641657958267364,0.22687200534780363,0.006573080668654599,0.21640803955029983,0.08297017303100238,1,500,54,adam,0.7596562216829577
dataset_name,RF,LCB,172,16.32173180580139,0.1920806494617768,0.19713913962670393,0.014379328330577677,0.5203513271145961,0.06988044490621557,1,500,53,sgd,0.7601127795105722
dataset_name,RF,LCB,173,17.028130531311035,0.227117850495382,0.22507668375375525,0.01514844302759953,0.1408313829344786,0.07568709372558345,3,500,54,adam,0.7608146258714672
dataset_name,RF,LCB,174,18.18922233581543,0.20876266943375565,0.22116772902254211,0.019303950557558545,0.3247726633290343,0.09407427448996085,3,500,54,adam,0.7605361407584035
dataset_name,RF,LCB,175,18.41812753677368,0.21742803693740842,0.23612242322144628,0.030919288742698173,0.4908864659191448,0.06880300281153603,1,500,54,adam,0.76136623504538
dataset_name,RF,LCB,176,17.67056655883789,0.23143434655782594,0.22619105142139548,0.012036916787008353,0.5163797321623367,0.07667718496904186,2,100,54,adam,0.7610903739429327
dataset_name,RF,LCB,177,17.6163010597229,0.209126408102255,0.20445201395148171,0.014265844891169903,0.2034869267678917,0.08588015181906664,1,500,54,adam,0.7593267647511175
dataset_name,RF,LCB,178,18.30071210861206,0.19860915331408424,0.1991927254062896,0.014997030065641738,0.5106777296090087,0.08179377418895772,2,750,54,adam,0.7591028037067186
dataset_name,RF,LCB,179,17.305131196975708,0.2090897122005798,0.21050707620924045,0.005266071251595493,0.2914475149591742,0.07503571315020792,2,100,54,adam,0.7601815765045556
dataset_name,RF,LCB,180,16.69194769859314,0.22716734805192737,0.2250884804412018,0.007808233456884586,0.5204357609348118,0.07262556672190158,1,100,53,adam,0.7596365345493967
dataset_name,RF,LCB,181,26.506926774978638,0.21226751698379398,0.21473498404661742,0.015329181431435716,0.5251138389954203,0.08103614229649558,1,500,68,msprop,0.7606303211770996
dataset_name,RF,LCB,182,15.919144630432129,0.17761333041493288,0.1823199082067727,0.01050019612235271,0.5191247035156308,0.07674708371414479,3,500,51,adam,0.7595233393773244
dataset_name,RF,LCB,183,17.54261541366577,0.21748586788458965,0.21618648674285357,0.006443188307469669,0.4884401645642577,0.07591743386984665,3,300,54,adam,0.7597871082881686
dataset_name,RF,LCB,184,17.81035304069519,0.20955141229365937,0.2034726752097762,0.00928241635402477,0.5219521939286771,0.09816983045663671,1,300,54,adam,0.7616450996225342
dataset_name,RF,LCB,185,17.585709810256958,0.2073107368440232,0.20987009608165522,0.003808505661963236,0.5183277177594031,0.07910369268437502,1,200,54,adam,0.7595866173599042
dataset_name,RF,LCB,186,17.42992067337036,0.2197871081286965,0.22413658810005957,0.012505653387255802,0.3360330846711681,0.06467425730372511,3,500,53,adam,0.7599564073015888
dataset_name,RF,LCB,187,16.34012508392334,0.2185755763677739,0.2197740964103301,0.006612885586583965,0.5062648798724309,0.08317550059335577,1,500,52,adam,0.7593593667230256
dataset_name,RF,LCB,188,15.86766242980957,0.20444955741289433,0.2023576192967531,0.00785258691748917,0.06946909242148175,0.07793254111154539,1,500,51,adam,0.7593166892953007
dataset_name,RF,LCB,189,17.236730337142944,0.20390200932309854,0.20662900355266733,0.017072093129254097,0.5194833181341841,0.07985413372721165,1,500,53,msprop,0.7592260854398101
dataset_name,RF,LCB,190,18.66230320930481,0.20502485866441475,0.20304345409509575,0.013806969035969448,0.5274526170858008,0.07129739623188736,3,500,54,adam,0.7608565613190076
dataset_name,RF,LCB,191,18.393616676330566,0.20016463175930474,0.201279810022249,0.0022474982826004375,0.5090372752424352,0.07682554050961163,1,500,54,adam,0.7581683296169777
dataset_name,RF,LCB,192,18.151108980178833,0.20203660587777109,0.20121849474780376,0.01071216342259451,0.5216833167436536,0.08335487010354141,1,500,55,adam,0.7601984674430282
dataset_name,RF,LCB,193,17.441524744033813,0.2299502578827173,0.2221338795167508,0.01816730873707812,0.5199250336570028,0.06663213466716524,3,100,54,adam,0.760162838112229
dataset_name,RF,LCB,194,17.23471713066101,0.23024541169040708,0.2178412768911937,0.02096613870845753,0.3267764574337798,0.055033030825894044,2,500,53,sgd,0.7591931021320512
dataset_name,RF,LCB,195,17.11781334877014,0.2291586159708189,0.22870638521776068,0.012920591210361128,0.5040281009714946,0.06378957436933023,2,500,53,sgd,0.7592709191681284
dataset_name,RF,LCB,196,16.509976863861084,0.20426253899240118,0.201280798337426,0.007642831076290254,0.18571396280487226,0.06294264022313112,3,500,52,sgd,0.7592725243573412
dataset_name,RF,LCB,197,17.69340705871582,0.2092187338112329,0.20822019933916738,0.0017617144220155243,0.2495787665399309,0.0621118953480011,2,500,53,sgd,0.759655915127661
dataset_name,RF,LCB,198,17.555655479431152,0.21492200144283002,0.21229296762141323,0.006649517325901633,0.5199361972935066,0.05705164333063151,1,100,54,adam,0.7595753877549958
dataset_name,RF,LCB,199,28.52388024330139,0.20034089550397988,0.20090587693134343,0.019710679375364745,0.5255135039557489,0.08636341674165961,3,500,71,adam,0.7608309295775172
