dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),alpha,eta,num_topics,WordEmbeddingsInvertedRBOCentroid(not optimized)
dataset_name,RF,LCB,176,54.734983682632446,0.25105544493448884,0.2513399913560713,0.009062128806172878,0.06740353610640527,5.073031138759089,94,0.7586968707911819
dataset_name,RF,LCB,177,43.13965439796448,0.2448184954564333,0.23815454242232906,0.01461952695433244,0.0695077714952338,5.4468958132636445,82,0.7593285605539964
dataset_name,RF,LCB,178,47.449806928634644,0.24793798888827084,0.25362458792392534,0.021281757369785905,0.007661676049077315,5.4287932728344535,86,0.760097288338854
dataset_name,RF,LCB,179,51.711628675460815,0.25884334548258575,0.2538970105668572,0.014262495268730642,0.035911989903841784,1.5535859568797787,91,0.7589663811149967
dataset_name,RF,LCB,180,49.92162752151489,0.24860913853416816,0.24700988889977146,0.005841421341260026,0.10009687979532512,2.9398831778116965,89,0.7597617764233062
dataset_name,RF,LCB,181,44.92450213432312,0.25133389444689247,0.24330704012157475,0.013260128284829685,0.008787448625694924,4.090729423939007,84,0.7596632376862914
dataset_name,RF,LCB,182,60.83834528923035,0.25295043772283843,0.25504103772428727,0.006217986131926146,0.03285780142200776,1.1103096929787146,100,0.7592240788220075
dataset_name,RF,LCB,183,58.635005474090576,0.2481390987236756,0.24795674248064414,0.0006667835069040386,0.02338581958833771,2.91662417890937,98,0.7594830368699883
dataset_name,RF,LCB,184,56.79007387161255,0.24740043029165795,0.24707990488958095,0.003977226942318339,0.0019344182998322383,3.1316149746124506,96,0.7594625189040958
dataset_name,RF,LCB,185,36.37747144699097,0.25985987896884094,0.25333993821558237,0.012033997906691357,0.11076507529702376,2.9396919107564425,74,0.7596174930909921
dataset_name,RF,LCB,186,39.46454668045044,0.24278859300887468,0.2420345596452319,0.005228163962990308,0.09108528855468034,2.92635624947744,78,0.7596059659262853
dataset_name,RF,LCB,187,46.66897964477539,0.2464520288137129,0.24839654089658755,0.008165845668771595,0.06607998368848882,2.4126854879553865,86,0.7596821560758715
dataset_name,RF,LCB,188,36.34577989578247,0.23750342408708774,0.23979511788792665,0.011761723144098804,0.0974660731481507,2.9139935313827294,74,0.7589108226768426
dataset_name,RF,LCB,189,33.69029784202576,0.22616812597892763,0.22828600105420008,0.0034711829844881275,0.1492879946135998,2.934985655600376,70,0.75848068926258
dataset_name,RF,LCB,190,27.62526273727417,0.23275370111149102,0.23654325159000641,0.009060418087214491,0.07260724455152501,2.9229754373468877,62,0.7588362203621272
dataset_name,RF,LCB,191,46.61213779449463,0.2531389823823444,0.24710604683436962,0.012507534556877734,0.10940304670650387,2.922237882810474,85,0.7588813365883008
dataset_name,RF,LCB,192,56.497668743133545,0.24579547100046314,0.2431833268889635,0.009048467831407846,0.08207304045836927,1.1506543384818368,95,0.7597938023128061
dataset_name,RF,LCB,193,39.386815547943115,0.24661560606534233,0.25045788658646545,0.012758511658567399,0.034281021010192855,1.0918202123729372,77,0.7588213406553566
dataset_name,RF,LCB,194,32.077579498291016,0.25768502085296857,0.2584968664533752,0.004185670953925102,0.005893857844665925,1.7160296945050193,67,0.7599831881114273
dataset_name,RF,LCB,195,36.208118200302124,0.2515795204818437,0.2595522394640006,0.012439227091169916,0.06460320991688963,2.9415645388839033,73,0.7604259931448195
dataset_name,RF,LCB,196,49.4463005065918,0.25607899988916477,0.25614103045762554,0.0030378804371297054,0.14687813996980054,2.9222074279080945,88,0.7595968528034789
dataset_name,RF,LCB,197,49.5677535533905,0.2451016902578745,0.24334901178521492,0.017726443059545464,0.06649016797364346,1.4785024838997822,88,0.7607054895679497
dataset_name,RF,LCB,198,27.334352254867554,0.24696386556316305,0.24584955596871763,0.004772064959356084,0.09115748410522768,2.9407009008571494,61,0.760296238241054
dataset_name,RF,LCB,199,26.9959716796875,0.2630811026488503,0.2635109615116973,0.010839458213456648,0.005309393228312043,5.017888707256058,61,0.7591715010298978
