dataset,surrogate model,acquisition function,num_iteration,time,Median(model_runs),Mean(model_runs),Standard_Deviation(model_runs),activation,dropout,learn_rate,num_layers,num_neurons,num_topics,optimizer,WordEmbeddingsInvertedRBOCentroid(not optimized)
dataset_name,RF,LCB,151,43.77310514450073,0.36877709310497647,0.3691228770887409,0.011216678073642107,sigmoid,0.060503813037589546,0.03981471232141802,3,300,79,adam,0.7558124446379062
dataset_name,RF,LCB,152,39.588438510894775,0.41870458612859207,0.4011651504511968,0.040555244392185656,sigmoid,0.04573043215006916,0.04448566705910636,3,750,76,adam,0.7569085325523658
dataset_name,RF,LCB,153,41.7260799407959,0.3972227911713443,0.39468996055117794,0.02776141119733037,sigmoid,0.06110842086560892,0.03935318033103815,1,100,79,adam,0.7557249506478082
dataset_name,RF,LCB,154,29.895265102386475,0.37179816565827606,0.37878021458351646,0.01562983949708301,sigmoid,0.03058415696148114,0.04370334043553248,2,200,62,adam,0.7563108213846081
dataset_name,RF,LCB,155,40.276095151901245,0.4045497300697143,0.39334687174385324,0.038144585720365616,selu,0.061095697927479986,0.045210708350239825,1,500,76,adam,0.7556876700519374
dataset_name,RF,LCB,156,30.122319221496582,0.43225186526834464,0.437372180273013,0.0160705858591323,sigmoid,0.06168860103318319,0.04593990427214697,3,200,63,adam,0.7567860925069222
dataset_name,RF,LCB,157,34.6366229057312,0.42064115727262263,0.41983459752811303,0.015438901992443093,sigmoid,0.14110007842096517,0.043080124986739576,3,300,69,adam,0.7543471869491918
dataset_name,RF,LCB,158,36.216552734375,0.4234230661479681,0.4129872644163621,0.026439306221386065,sigmoid,0.0025081212607170117,0.04354717358213272,3,300,71,adam,0.7553918280124694
dataset_name,RF,LCB,159,31.793559551239014,0.37914712292385905,0.3841066707097587,0.03276567986989924,sigmoid,0.06076803014220726,0.03958887684774806,3,100,63,adam,0.7567721822821564
dataset_name,RF,LCB,160,59.403741121292114,0.39934869418012425,0.4189893975927455,0.029619860507674182,sigmoid,0.05603364669436245,0.056529804328260366,1,500,97,adam,0.7550223794045163
dataset_name,RF,LCB,161,34.73244857788086,0.3612158413800958,0.34824830902353004,0.028217720657337544,selu,0.06156872538790842,0.044286842065235574,3,200,69,adam,0.7552619186246609
dataset_name,RF,LCB,162,30.732669591903687,0.44835662636137663,0.4547554736502506,0.021572660286650246,sigmoid,0.06738856822622681,0.044607911916423625,1,500,64,adam,0.7567607190518163
dataset_name,RF,LCB,163,36.62226939201355,0.45953377756028324,0.4532484343059169,0.010577248643684896,sigmoid,0.056608229907071435,0.04513938891745338,3,500,72,adam,0.7552673349828662
dataset_name,RF,LCB,164,34.07037091255188,0.39669156494509933,0.3777987618492378,0.027261553059831144,sigmoid,0.16716637556501193,0.043784150293764916,1,1000,68,adam,0.7559460131120517
dataset_name,RF,LCB,165,34.88724732398987,0.4300790126953508,0.41174647441317863,0.03749874668466581,sigmoid,0.05664471324438325,0.0867573960803266,1,500,69,adam,0.7553324705120812
dataset_name,RF,LCB,166,35.00834274291992,0.40702373129103825,0.4268001866167536,0.03444598659911951,sigmoid,0.05702928378411852,0.04357350323136203,3,500,70,adam,0.7555582023413923
dataset_name,RF,LCB,167,26.11644148826599,0.42753137993764995,0.39799232878216656,0.044598593609699345,sigmoid,0.039960557438673425,0.04500469613093028,3,500,56,adam,0.7542423510088541
dataset_name,RF,LCB,168,24.2143714427948,0.39839480682811007,0.4100156452946751,0.023854358684672727,sigmoid,0.06126678513813031,0.0507096661548094,2,100,53,adam,0.7568254336903443
dataset_name,RF,LCB,169,31.181541204452515,0.38299760901816965,0.37632981592666176,0.01074218192216758,sigmoid,0.061793017006512053,0.04452533081536905,2,1000,61,adam,0.7556511657872327
dataset_name,RF,LCB,170,30.53181767463684,0.3935559488340316,0.4082728774777547,0.022836342982600198,sigmoid,0.07705080889773858,0.04452043152425987,1,300,63,adam,0.756264587578778
dataset_name,RF,LCB,171,44.194881200790405,0.41823079183192596,0.41970461210831506,0.03921650784820686,sigmoid,0.036727146283123416,0.08655624727531502,3,500,82,adam,0.7547426352156331
dataset_name,RF,LCB,172,53.765408992767334,0.4416530677089613,0.427754753073421,0.02368187804939937,sigmoid,0.05528036167476958,0.08665002730400136,1,100,92,adam,0.7571739369603818
dataset_name,RF,LCB,173,33.360615253448486,0.38035893555792427,0.393721242346537,0.0264841778446356,sigmoid,0.037581333062839214,0.0484965669878884,3,200,68,adam,0.7565186690074017
dataset_name,RF,LCB,174,29.667567253112793,0.42831099299298275,0.4241089889610268,0.0099569993118331,sigmoid,0.06168525071395514,0.06686416873280927,1,500,62,adam,0.7557382436904804
dataset_name,RF,LCB,175,51.918755769729614,0.4284051616889753,0.42334784212127025,0.013244962834279493,sigmoid,0.0563365655123734,0.0813217477254194,1,200,90,adam,0.7552210269782651
dataset_name,RF,LCB,176,33.22178626060486,0.4314261993749478,0.42318095802283423,0.01190983660743656,sigmoid,0.06256592164481088,0.05609895741842598,1,1000,67,adam,0.7565611799602456
dataset_name,RF,LCB,177,48.81687903404236,0.4504771715971106,0.4489227164905745,0.002767270673761127,sigmoid,0.05002316199583163,0.08548708339035273,3,100,86,adam,0.7556989283505666
dataset_name,RF,LCB,178,25.682850122451782,0.44376622265947185,0.4253327111913963,0.03606185929157391,sigmoid,0.060825794560593525,0.044680989251328455,3,750,55,adam,0.755250029191854
dataset_name,RF,LCB,179,54.272297382354736,0.3696978001901308,0.3874227985853142,0.025140331468973404,sigmoid,0.06489564028344115,0.04388822892492404,1,1000,92,adam,0.7563658440984117
dataset_name,RF,LCB,180,47.02290105819702,0.457567353045512,0.4554951118190465,0.004510332703863442,sigmoid,0.033658286375473016,0.08614943718921579,1,200,85,adam,0.7560258520264687
dataset_name,RF,LCB,181,34.76047444343567,0.382384590019482,0.3933237770198805,0.016987679783914512,sigmoid,0.04998046010424031,0.08506002929234412,1,500,67,adam,0.7570363191085415
dataset_name,RF,LCB,182,59.65686774253845,0.4477219025244579,0.4221791047672885,0.037170798075246196,sigmoid,0.049875457089077195,0.0977822367743756,3,1000,98,adam,0.7556261617528996
dataset_name,RF,LCB,183,55.19527816772461,0.41733011474694126,0.41260660664785975,0.04762474115460378,sigmoid,0.021950933171219014,0.09798895136728004,3,200,93,adam,0.7563333829650734
dataset_name,RF,LCB,184,56.9264075756073,0.4318061110235906,0.41330611789206406,0.026430234273620498,sigmoid,0.041536794283641695,0.09139651794042965,1,750,96,adam,0.7560643121552849
dataset_name,RF,LCB,185,22.732649087905884,0.37700625868586946,0.389307044070722,0.020327804855040862,sigmoid,0.05882039449393778,0.044781433196520296,1,100,50,adam,0.7563937748841767
dataset_name,RF,LCB,186,48.82679724693298,0.42087254570007243,0.4343850452804885,0.035924009294752764,sigmoid,0.0077686125291173596,0.08561735803484302,1,200,86,adam,0.7565652218736771
dataset_name,RF,LCB,187,29.08127760887146,0.4156945311981697,0.3961157361252099,0.0404633506882137,sigmoid,0.06105472193266106,0.048077463344011875,3,750,61,adam,0.7564889200508875
dataset_name,RF,LCB,188,55.0675106048584,0.44662154627237793,0.434832213132037,0.016763830708634627,sigmoid,0.04922492985587084,0.08587582063200597,3,300,94,adam,0.7559475786378931
dataset_name,RF,LCB,189,54.346314907073975,0.45158364899918807,0.4082236470338805,0.0684044318229141,sigmoid,0.05660542375183336,0.06068650967342792,3,100,92,adam,0.7550436413339455
dataset_name,RF,LCB,190,60.22333574295044,0.44446280889600287,0.4452278855813141,0.004755784082724041,sigmoid,0.026212324303325155,0.08561599339867346,3,750,98,adam,0.7548033469196915
dataset_name,RF,LCB,191,43.068660497665405,0.4190425893750357,0.4205221284971672,0.015158560431438428,sigmoid,0.06402412488516619,0.043267223513857984,3,750,78,adam,0.7562512476128516
dataset_name,RF,LCB,192,28.670610189437866,0.3743591567962536,0.3983376499086799,0.04541859194187455,sigmoid,0.057137733846997996,0.04504808623391903,1,500,60,adam,0.7560279618012882
dataset_name,RF,LCB,193,46.94077682495117,0.3952294469317551,0.39533654465420703,0.00498926880844594,sigmoid,0.05644544163371079,0.055113835979692126,1,100,85,adam,0.7568862306327002
dataset_name,RF,LCB,194,34.880842208862305,0.4209881259426313,0.425590611812996,0.01816418735968916,sigmoid,0.061684414705814726,0.042167380349479686,3,500,70,adam,0.7563088927143371
dataset_name,RF,LCB,195,56.7617871761322,0.39151744368534863,0.40564402485724577,0.05093652044191747,sigmoid,0.06285724471994343,0.08176658879821642,1,300,96,adam,0.7560523512733601
dataset_name,RF,LCB,196,50.713299036026,0.4106857035732865,0.4139874991921511,0.02094306315816725,softplus,0.040715481114155065,0.08596215910064393,1,200,88,adam,0.7584313804043115
dataset_name,RF,LCB,197,53.61671042442322,0.43137603448814016,0.4212828031170592,0.03729215726495568,sigmoid,0.04933986201070551,0.08674892174309103,2,500,91,adam,0.7559745750828558
dataset_name,RF,LCB,198,60.7502646446228,0.42192596807410854,0.4352962740011863,0.03297549940140049,sigmoid,0.03639473996509752,0.04655802555184136,1,750,99,adam,0.755781336930843
dataset_name,RF,LCB,199,55.661725997924805,0.39263891861081746,0.3865173574015013,0.037588371873627645,sigmoid,0.050264728333737484,0.08379309522618988,3,100,94,adam,0.7555458559847344
