input_index,reference,sentiment,text_key,title,author,date,period,mode,genre,gender,birthdate,nationality,role,source,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54,Topic 55,Topic 56,Topic 57,Topic 58,Topic 59,Topic 60
307,Hawthorne_TheHouseOf_2,-0.9911,Hawthorne_TheHouseOf,The House Of The Seven Gables,"Hawthorne, Nathaniel",1851.0,,Novel,Gothic,m,1804.0,American,Central,colors,2.06,0.0,0.0,0.0,1.54,11.81,9.56,3.63,1.75,4.1,0.0,8.08,0.0,3.88,11.59,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,3.41,0.18,0.0,1.73,0.0,0.0,0.0,1.55,5.54,0.15,0.0,0.0,0.0,2.73,0.0,0.0,0.24,0.0,0.78,0.0,0.0,0.0,0.5,0.0,0.0,5.41,0.0,0.0,7.0,0.0,5.45,0.79,1.77,0.0,3.69
308,Hawthorne_TheHouseOf_3,0.9983,Hawthorne_TheHouseOf,The House Of The Seven Gables,"Hawthorne, Nathaniel",1851.0,,Novel,Gothic,m,1804.0,American,Central,colors,0.99,0.0,5.06,0.0,0.0,0.0,2.94,0.5,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.96,13.52,0.51,0.0,22.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,15.3,0.0,0.0,8.9,2.82,0.0,0.0,0.0,0.0,0.0,2.28,0.95,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,1.29,0.0,0.0,1.46,0.0,0.0,4.7
309,Hawthorne_TheHouseOf_4,-0.9927,Hawthorne_TheHouseOf,The House Of The Seven Gables,"Hawthorne, Nathaniel",1851.0,,Novel,Gothic,m,1804.0,American,Central,colors,0.0,0.0,0.0,0.0,0.11,2.47,4.33,1.96,17.6,1.43,0.79,3.53,0.0,0.0,6.06,0.0,8.67,15.24,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,0.13,0.0,0.0,0.0,0.0,0.0,9.23,1.49,0.0,0.08,0.0,0.0,4.32,0.0,0.0,0.0,0.0,2.76,6.3,0.0,0.0,0.0,0.0,0.0,6.17
310,Hawthorne_TheHouseOf_5,0.9601,Hawthorne_TheHouseOf,The House Of The Seven Gables,"Hawthorne, Nathaniel",1851.0,,Novel,Gothic,m,1804.0,American,Central,colors,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,11.92,0.01,0.01,0.01,0.01,1.83,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,85.73,0.01,0.01,0.01,0.01
311,Hawthorne_TheLilysQu_1,0.9985,Hawthorne_TheLilysQu,The Lily's Quest (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.74,0.0,54.41,0.0,0.0,1.84,0.0,0.0,0.24,0.0,0.0,0.51,4.62,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0.0,0.0,0.0,0.0,10.82,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,2.69,0.0,0.0,0.0,0.0
312,Hawthorne_TheLilysQu_2,-0.4939,Hawthorne_TheLilysQu,The Lily's Quest (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64,1.64
313,Hawthorne_TheMiniste_1,0.9621,Hawthorne_TheMiniste,The Minister'S Black Veil,"Hawthorne, Nathaniel",1836.0,,Short Story,Gothic,m,1804.0,American,Peripheral,colors,0.0,0.0,2.57,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,8.63,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.08,0.31,0.0,0.61,6.2,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,7.35,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0,12.72,1.54,0.0,13.67,0.0,1.88,0.0,0.0
314,Hawthorne_TheMiniste_2,-0.9956,Hawthorne_TheMiniste,The Minister'S Black Veil,"Hawthorne, Nathaniel",1836.0,,Short Story,Gothic,m,1804.0,American,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,4.96,0.0,6.54,0.37,0.0,0.0,0.0,0.28,0.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.38,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0,8.18,1.06,0.0,1.1,0.0,0.0,0.0,0.0
315,Hawthorne_TheMiniste_3,-0.9643,Hawthorne_TheMiniste,The Minister'S Black Veil,"Hawthorne, Nathaniel",1836.0,,Short Story,Gothic,m,1804.0,American,Peripheral,colors,0.03,0.03,91.54,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,6.9,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
316,Hawthorne_TheMiracul_1,0.9996,Hawthorne_TheMiracul,"The Miraculous Pitcher
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,15.83,0.0,0.0,0.05,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,0.0,0.5,1.5,0.0,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45,0.0,0.0,5.53,7.11,0.0,13.29,0.56,0.0,0.24,9.45
317,Hawthorne_TheMiracul_2,0.9997,Hawthorne_TheMiracul,"The Miraculous Pitcher
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,77.68,0.0,0.0,0.0,0.0,0.96,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,0.0,0.0,0.0,0.0,0.43,0.0,3.99
318,Hawthorne_TheMiracul_3,0.9997,Hawthorne_TheMiracul,"The Miraculous Pitcher
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,58.8,0.0,0.08,0.0,0.0,18.27,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.05,0.0,0.0,0.0,6.55
319,Hawthorne_TheParadis_1,0.9996,Hawthorne_TheParadis,"The Paradise of Children
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,5.67,2.64,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.45,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.35,0.0,1.93,0.0,0.0,3.68,0.0,0.0,0.0,39.58,21.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,0.0,0.0
320,Hawthorne_TheParadis_2,0.9997,Hawthorne_TheParadis,"The Paradise of Children
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,10.12,0.0,0.0,0.31,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,0.0,80.49,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0
321,Hawthorne_TheParadis_3,0.9964,Hawthorne_TheParadis,"The Paradise of Children
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,99.4,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
322,Hawthorne_TheSevenVa_1,0.9998,Hawthorne_TheSevenVa,The Seven Vagabonds (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,1.49,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,4.54,1.21,14.1,11.47,1.89,1.15,0.0,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.83,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82,0.0,0.0,0.0,0.0,2.52,0.17,0.0,0.0,0.0,0.0,0.0,0.02
323,Hawthorne_TheSevenVa_2,0.9997,Hawthorne_TheSevenVa,The Seven Vagabonds (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,9.77,9.28,0.52,32.32,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1.3,15.41,0.04,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,12.79
324,Hawthorne_TheSevenVa_3,0.9991,Hawthorne_TheSevenVa,The Seven Vagabonds (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,5.96,0.0,0.0,0.0,0.0,34.22,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,49.87,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Hawthorne_TheSisterY_1,0.9997,Hawthorne_TheSisterY,The Sister Years (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1851.0,,,,m,1804.0,American,,pb-manual,0.33,0.0,0.0,0.0,7.94,19.45,2.97,2.22,0.0,0.0,0.0,0.0,3.43,1.11,0.0,2.92,2.31,1.1,0.0,10.87,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,23.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,1.78,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,3.11,0.0,0.0,1.39,0.0
326,Hawthorne_TheThreeGo_1,0.9996,Hawthorne_TheThreeGo,"The Three Golden Apples
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,15.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.26,0.0,34.99,0.0,0.0,13.84,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,0.0,0.0,0.0,0.0,6.79,0.0,0.18,0.0,0.0,0.0,0.0
327,Hawthorne_TheThreeGo_2,0.9992,Hawthorne_TheThreeGo,"The Three Golden Apples
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,9.03,0.0,0.95,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.46,0.0,1.73,0.0,0.0,0.0,0.0,0.0,1.75,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,62.15,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.0,0.0
328,Hawthorne_TheThreeGo_3,0.9996,Hawthorne_TheThreeGo,"The Three Golden Apples
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,43.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Hawthorne_TheThreeGo_4,0.997,Hawthorne_TheThreeGo,"The Three Golden Apples
(From: 'A Wonder-Book for Girls and Boys')","Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,99.54,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
330,Hawthorne_TheThreefo_1,0.9993,Hawthorne_TheThreefo,The Threefold Destiny (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,5.13,12.2,0.0,0.0,0.19,3.8,9.76,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.46,0.0,0.0,0.0,6.16,2.55,0.0,2.74,0.0,1.21,0.0,0.0,0.0,0.0,1.5,0.0,0.03,0.0,0.0,0.0,0.0,3.03,1.27,11.44,0.0,0.0,14.32,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,2.81,7.49,2.63,0.0,0.0,0.0
331,Hawthorne_TheThreefo_2,0.9895,Hawthorne_TheThreefo,The Threefold Destiny (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,99.51,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
332,Hawthorne_TheTollGat_1,0.9988,Hawthorne_TheTollGat,The Toll Gatherer's Day (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,1.93,0.0,7.65,0.0,0.0,5.89,14.8,1.66,12.32,3.5,0.0,0.0,2.65,8.84,0.0,0.0,1.5,0.0,0.0,0.42,0.0,0.0,0.77,2.32,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.58,0.37,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.7,0.0,17.43,0.0,1.0,0.0,0.42,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.1
333,Hawthorne_TheTollGat_2,0.9186,Hawthorne_TheTollGat,The Toll Gatherer's Day (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,98.78,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
334,Hawthorne_TheVillage_1,0.9987,Hawthorne_TheVillage,The Village Uncle (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.44,0.0,28.84,0.06,0.0,11.12,1.99,0.0,0.0,0.0,0.0,0.04,9.56,2.23,0.98,0.77,0.0,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.36,0.0,11.89,0.31,0.56,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67,0.0,4.84,0.0,0.0,0.0,0.0
335,Hawthorne_TheVillage_2,0.9994,Hawthorne_TheVillage,The Village Uncle (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,1.35,0.0,0.0,58.69,1.97,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.48,2.22,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.86,0.07,0.0,0.0,0.0,0.79,0.0,7.74,0.97,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,0.0,0.0,0.0,0.0,0.08,0.0
336,Hawthorne_TheVisiono_1,0.9989,Hawthorne_TheVisiono,The Vision of the Fountain (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.14,0.0,0.6,0.0,0.0,19.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,26.03,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,28.66,3.27,0.0,0.0,0.0,2.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Hawthorne_TheWhiteOl_1,-0.999,Hawthorne_TheWhiteOl,The White Old Maid (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,19.28,0.0,0.0,0.0,0.0,3.82,0.0,0.0,1.43,0.0,2.59,7.49,0.0,0.0,5.02,14.69,0.0,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.01,0.0,4.13,0.0,0.58,0.0,0.0,0.0,3.35,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,2.13,0.0,0.0,6.68,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0
338,Hawthorne_TheWhiteOl_2,0.9657,Hawthorne_TheWhiteOl,The White Old Maid (From 'Twice Told Tales'),"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,2.49,0.0,0.0,0.0,0.0,0.0,84.96,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Hawthorne_TwiceToldT_1,-0.1027,Hawthorne_TwiceToldT,Twice-Told Tales,"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,10.42,0.0,0.0,3.42,0.51,0.0,0.0,0.0,0.0,5.38,0.0,0.0,2.78,1.12,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,6.91,0.0,1.41,0.0,0.0,0.0,0.51,0.0,0.0,7.5,0.0,1.56,1.41,0.0,1.41,4.02,0.58,0.0,0.0,0.0,0.0,0.0,6.02,0.22,0.0,0.0,0.0,3.98,9.35,8.21,0.0,0.0,0.0,18.48
340,Hawthorne_TwiceToldT_2,0.9959,Hawthorne_TwiceToldT,Twice-Told Tales,"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,6.06,0.11,1.95,0.0,0.0,0.0,22.57,0.0,0.0,0.0,1.51,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.53,0.94,0.07,0.0,1.18,0.0,0.49,0.0,0.0,3.57,0.0,0.0,0.0,5.24,11.83,0.0,0.0,0.0,0.0,0.0,0.0,3.41,0.67,0.0,0.0,0.57,0.0,0.0,0.0,27.05,0.0,0.0,0.0,0.0,0.88,0.0
341,Hawthorne_TwiceToldT_3,-0.9862,Hawthorne_TwiceToldT,Twice-Told Tales,"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.38,0.84,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.88,0.0,55.13,0.0,0.0,0.0,4.5,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,4.93,0.0,5.08,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.49,0.0,2.58,0.0,0.29,0.66,0.0,13.48,0.0,0.0,0.0,0.0
342,Hawthorne_TwiceToldT_4,-0.9912,Hawthorne_TwiceToldT,Twice-Told Tales,"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.0,0.0,1.93,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3,0.76,0.0,0.0,0.0,0.0,0.0,0.0
343,Hawthorne_TwiceToldT_5,-0.9762,Hawthorne_TwiceToldT,Twice-Told Tales,"Hawthorne, Nathaniel",1837.0,,,,m,1804.0,American,,pb-manual,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.41,0.01,0.01,0.01,0.01,0.01,0.32,0.01,0.01,0.01,0.01,0.97,0.01,0.01,0.01,0.01,0.01,0.01,10.79,2.43,0.01,59.31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.37,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.42,15.67,0.01,0.01,0.01,0.01,0.01,0.01,0.01
344,Hodgson_TheHouseOn_1,0.9985,Hodgson_TheHouseOn,The House On The Borderland,"Hodgson, William Hope",1907.0,Edwardian,Novel,Gothic,m,1877.0,English,Peripheral,colors,0.0,0.0,3.41,2.45,0.0,55.72,0.0,0.0,0.0,0.0,0.0,2.99,0.1,0.0,1.22,0.0,0.0,0.2,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.36,0.0,2.87,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,2.81,12.57,0.02,0.0,0.0,0.0
345,Hodgson_TheHouseOn_2,-0.9808,Hodgson_TheHouseOn,The House On The Borderland,"Hodgson, William Hope",1907.0,Edwardian,Novel,Gothic,m,1877.0,English,Peripheral,colors,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.84,6.56,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.65,1.66,0.74,0.0,12.49,0.0
